Date,Zone,ID,Station_ID,Unique_ID,Start_time,Stop_time,Meter,Depth,Air_temp,Water_temp,Salinity,Spec_cond,Der_spec_cond,DO,Perc_sat,pH,comments
2/20/1996,W,1,W1,W10.4125,9:54:00 AM,10:20:00 AM,,0.9,17.3,14,6,8330,8330,2.1,21,,"combine rows 2-3, add columns for differing data values"
2/20/1996,W,1,W1,W10.4125,9:54:00 AM,10:20:00 AM,,0,,14,5,7030,7030,8.9,89,,
2/20/1996,W,2,W2,W20.434027777777778,10:25:00 AM,10:45:00 AM,,1.3,16,14,6,8330,8330,8.6,87,,
2/20/1996,W,2,W2,W20.434027777777778,10:25:00 AM,10:45:00 AM,,0,,14.5,5,7120,7120,9.6,97,,
2/20/1996,W,2.1,W2.1,W2.10.451388888888889,10:50:00 AM,11:05:00 AM,,0.45,15,14.2,5,7070,7070,8.8,88,,
2/20/1996,W,2.1,W2.1,W2.10.451388888888889,10:50:00 AM,11:05:00 AM,,0,,14.2,5,7070,7070,9.4,95,,
2/20/1996,W,3,W3,W30.46875,11:15:00 AM,11:30:00 AM,,0.25,14.5,14.8,5.2,7430,7430,9.4,96,,
2/20/1996,W,3,W3,W30.46875,11:15:00 AM,11:30:00 AM,,0,,14,3,4360,4360,10.2,101,,
2/20/1996,W,3.1,W3.1,W3.10.483333333333333,11:36:00 AM,11:54:00 AM,,0.62,14.2,14,6,8330,8330,9.1,92,,
2/20/1996,W,3.1,W3.1,W3.10.483333333333333,11:36:00 AM,11:54:00 AM,,0,,14.1,5,7050,7050,8.4,84,,
2/20/1996,W,4,W4,W40.498611111111111,11:58:00 AM,12:20:00 PM,,0.3,16,15,6,8530,8530,8.4,86,,
2/20/1996,W,4,W4,W40.498611111111111,11:58:00 AM,12:20:00 PM,,0,,14.5,6,8430,8430,9.9,101,,
2/20/1996,W,5,W5,W50.517361111111111,12:25:00 PM,12:40:00 PM,,0.45,16,15,5.8,8270,8270,8.4,86,,saturation DO 9.7
2/20/1996,W,5,W5,W50.517361111111111,12:25:00 PM,12:40:00 PM,,0,,15,4,5850,5850,9.8,100,,
2/20/1996,W,5.1,W5.1,W5.10.529166666666667,12:42:00 PM,12:52:00 PM,,1.15,14.8,15,5.6,8000,8000,8.3,85,,
2/20/1996,W,5.1,W5.1,W5.10.529166666666667,12:42:00 PM,12:52:00 PM,,0,,15,5,7200,7200,10,102,,
2/20/1996,NW,6,NW6,NW60.586805555555556,2:05:00 PM,2:35:00 PM,,1.1,16.2,14.8,9.6,13130,13130,8.5,89,,
2/20/1996,NW,6,NW6,NW60.586805555555556,2:05:00 PM,2:35:00 PM,,0,,15.2,7,9900,9900,9.9,103,,
2/20/1996,NW,7,NW7,NW70.611111111111111,2:40:00 PM,3:10:00 PM,,1.15,16.5,15.2,5.5,7910,7910,7.4,76,,barometric pressure 29.87 in Hg@1600 HR
2/20/1996,NW,7,NW7,NW70.611111111111111,2:40:00 PM,3:10:00 PM,,0,,17,3,4680,4680,9.2,97,,
2/28/1996,NE,12,NE12,NE120.395833333333333,9:30:00 AM,10:12:00 AM,,1.1,14.5,11,2.7,3670,3670,6,55,,saturation DO 10.9
2/28/1996,NE,12,NE12,NE120.395833333333333,9:30:00 AM,10:12:00 AM,,0,,11,2.5,3410,3410,12.3,113,,
2/28/1996,NE,12.1,NE12.1,NE12.10.427083333333333,10:15:00 AM,10:45:00 AM,,1.2,9.5,11,2.5,3410,3410,7,65,,
2/28/1996,NE,12.1,NE12.1,NE12.10.427083333333333,10:15:00 AM,10:45:00 AM,,0,,11,2.3,3150,3150,10.2,94,,
10/3/1996,W,1,W1,W10.364583333333333,8:45:00 AM,10:15:00 AM,,0.74,17,14.5,9,12290,12290,1.2,13,,
10/3/1996,W,1,W1,W10.364583333333333,8:45:00 AM,10:15:00 AM,,0,,14.5,9,12290,12290,,,,
10/3/1996,W,1.1,W1.1,W1.10.440972222222222,10:35:00 AM,12:00:00 PM,,0.4,17,15.5,8.8,12320,12320,1.2,13,,
10/3/1996,W,1.1,W1.1,W1.10.440972222222222,10:35:00 AM,12:00:00 PM,,0,,15.5,8.8,12320,12320,,,,
10/4/1996,W,3.1,W3.1,W3.10.364583333333333,8:45:00 AM,9:58:00 AM,,0.4,16,16.5,9,12870,12870,0.8,9,,
10/4/1996,W,3.1,W3.1,W3.10.364583333333333,8:45:00 AM,9:58:00 AM,,0,,16.5,9,12870,12870,0.9,10,,
10/4/1996,W,4,W4,W40.416666666666667,10:00:00 AM,10:48:00 AM,,0.82,,17,7.3,10730,10730,0.8,9,,
10/4/1996,W,4,W4,W40.416666666666667,10:00:00 AM,10:48:00 AM,,0,,17,7.4,10860,10860,1.1,12,,
10/4/1996,W,5.1,W5.1,W5.10.458333333333333,11:00:00 AM,11:17:00 AM,,0.25,,18.1,7.3,11000,11000,1,11,,
10/4/1996,W,5.1,W5.1,W5.10.458333333333333,11:00:00 AM,11:17:00 AM,,0,,17.8,7.4,11060,11060,0.9,10,,
10/4/1996,NW,6,NW6,NW60.482638888888889,11:35:00 AM,12:50:00 PM,,0.55,,17.9,7.3,10950,10950,0.6,7,,
10/4/1996,NW,6,NW6,NW60.482638888888889,11:35:00 AM,12:50:00 PM,,0,,18.3,7.6,11460,11460,3.2,36,,
10/4/1996,NW,7,NW7,NW70.5625,1:30:00 PM,2:25:00 PM,,0.48,22,18.9,7.3,11190,11190,0.7,8,,
10/4/1996,NW,7,NW7,NW70.5625,1:30:00 PM,2:25:00 PM,,0,,19.4,7.4,11460,11460,1,11,,
10/4/1996,NW,8,NW8,NW80.607638888888889,2:35:00 PM,3:35:00 PM,,0.4,27.5,20,7.3,11470,11470,0.2,2,,
10/4/1996,NW,8,NW8,NW80.607638888888889,2:35:00 PM,3:35:00 PM,,0,,21.7,7.2,11740,11740,1.3,15,,
10/4/1996,NW,8.1,NW8.1,NW8.10.652777777777778,3:40:00 PM,,,0.4,29,20.5,7.4,11740,11740,0.6,7,,
10/4/1996,NW,8.1,NW8.1,NW8.10.652777777777778,3:40:00 PM,,,0,,23,7.6,12680,12680,1.4,17,,
10/5/1996,E,10,E10,E100.375,9:00:00 AM,10:00:00 AM,,0.35,,16.7,6.1,9020,9020,0.5,5,,
10/5/1996,E,10,E10,E100.375,9:00:00 AM,10:00:00 AM,,0,,16.6,5.5,8170,8170,0.6,6,,
10/5/1996,E,11,E11,E11NA,NA,,,0.3,,18.5,7,10670,10670,0.6,7,,
10/5/1996,E,11,E11,E11NA,NA,,,0,,18.5,7.6,11520,11520,0.6,7,,
10/5/1996,E,13.1,E13.1,E13.10.465277777777778,11:10:00 AM,,,0.37,,19.6,6,9480,9480,0.4,5,,
10/5/1996,E,13.1,E13.1,E13.10.465277777777778,11:10:00 AM,,,0,,19.4,4.8,7660,7660,1.9,21,,
10/5/1996,SE,15.1,SE15.1,SE15.10.583333333333333,2:00:00 PM,2:30:00 PM,,0.65,,20.4,7.5,11860,11860,1,12,,
10/5/1996,SE,15.1,SE15.1,SE15.10.583333333333333,2:00:00 PM,2:30:00 PM,,0,,20.5,7.6,12030,12030,1.7,20,,
10/5/1996,SE,16,SE16,SE160.607638888888889,2:35:00 PM,3:10:00 PM,,0.32,,21.6,7.4,12020,12020,1.8,21,,
10/5/1996,SE,16,SE16,SE160.607638888888889,2:35:00 PM,3:10:00 PM,,0,,21.6,7.4,12020,12020,1.8,21,,
10/5/1996,SE,16.1,SE16.1,SE16.10.541666666666667,1:00:00 PM,1:35:00 PM,,0.45,,19.6,7.1,11080,11080,1.5,17,,
10/5/1996,SE,16.1,SE16.1,SE16.10.541666666666667,1:00:00 PM,1:35:00 PM,,0,,19.6,7.1,11080,11080,1.7,19,,
2/28/1997,W,1,W1,W10.458333333333333,11:00:00 AM,11:08:00 AM,"YSI33, Hach2010, Oakton pHtestr2",1.11,28,,5,,,,,,
2/28/1997,W,1,W1,W10.458333333333333,11:00:00 AM,11:08:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,W,1.1,W1.1,W1.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",1,19,12,4,5440,5440,8.8,83.7,,
2/28/1997,W,1.1,W1.1,W1.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,12,4,5440,5440,10.2,97,,
2/28/1997,W,2,W2,W20.4375,10:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",1.05,14,9,4,5030,5030,9.5,84,,
2/28/1997,W,2,W2,W20.4375,10:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,9,4,5030,5030,9.5,84,,
2/28/1997,W,2.1,W2.1,W2.10.440972222222222,10:35:00 AM,10:45:00 AM,"YSI33, Hach2010, Oakton pHtestr2",1.23,,,,,,,,,
2/28/1997,W,2.1,W2.1,W2.10.440972222222222,10:35:00 AM,10:45:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,W,2.3,W2.3,W2.30.445833333333333,10:42:00 AM,10:50:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.85,9,12,3.75,5120,5120,9.5,90,,
2/28/1997,W,2.3,W2.3,W2.30.445833333333333,10:42:00 AM,10:50:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,11.5,4,5370,5370,9.5,89,,
2/28/1997,W,3,W3,W3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.7,,,,,,,,,
2/28/1997,W,3,W3,W3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,W,3.1,W3.1,W3.10.418055555555556,10:02:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.85,14,11,4,5300,5300,10.5,98,,
2/28/1997,W,3.1,W3.1,W3.10.418055555555556,10:02:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,11,4,5300,5300,10.8,101,,
2/28/1997,W,3.2,W3.2,W3.20.427083333333333,10:15:00 AM,10:25:00 AM,"YSI33, Hach2010, Oakton pHtestr2",1.01,,,,,,,,,
2/28/1997,W,3.2,W3.2,W3.20.427083333333333,10:15:00 AM,10:25:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,W,4,W4,W40.411111111111111,9:52:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.24,,,,,,,,,
2/28/1997,W,4,W4,W40.411111111111111,9:52:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,W,5,W5,W50.388888888888889,9:20:00 AM,9:40:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.28,14,12,4,5440,5440,9.6,91,,
2/28/1997,W,5,W5,W50.388888888888889,9:20:00 AM,9:40:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,12,3,4150,4150,9.6,91,,
2/28/1997,W,5.1,W5.1,W5.10.404861111111111,9:43:00 AM,9:53:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.62,14,12,4,5440,5440,9.6,91,,
2/28/1997,W,5.1,W5.1,W5.10.404861111111111,9:43:00 AM,9:53:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,12,3,4150,4150,9.6,91,,
2/28/1997,NW,6.1,NW6.1,NW6.10.479166666666667,11:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",1.03,23.5,24.5,3.8,6870,6870,10.5,129,,
2/28/1997,NW,6.1,NW6.1,NW6.10.479166666666667,11:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,24,3.8,6800,6800,10.5,127,,
2/28/1997,NW,6.2,NW6.2,NW6.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.83,,,,,,,,,
2/28/1997,NW,6.2,NW6.2,NW6.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,,,,,,,,
2/28/1997,NW,7,NW7,NW70.53125,12:45:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0.5,15,13,4.3,5960,5960,9.7,95,,
2/28/1997,NW,7,NW7,NW70.53125,12:45:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0,,13.5,4,5640,5640,9.7,96,,
2/28/1997,NW,8,NW8,NW8NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.45,15,15,4,5850,5850,6,61,,
2/28/1997,NW,8,NW8,NW8NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,15,4,5850,5850,8.5,86,,
2/28/1997,NW,8.1,NW8.1,NW8.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.33,16,13.5,4,5640,5640,4.5,44,,
2/28/1997,NW,8.1,NW8.1,NW8.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,14,4,5710,5710,5.4,54,,
2/28/1997,NW,8.2,NW8.2,NW8.20.569444444444444,1:40:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0.45,19,14.5,4,5780,5780,7.6,76,,
2/28/1997,NW,8.2,NW8.2,NW8.20.569444444444444,1:40:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0,,15,3.5,5160,5160,10.3,104,,
2/28/1997,NW,8.3,NW8.3,NW8.30.0763888888888889,1:50:00 AM,2:20:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.6,18,14,4,5710,5710,8,80,,
2/28/1997,NW,8.3,NW8.3,NW8.30.576388888888889,1:50:00 PM,2:20:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,14,4,5710,5710,9.5,95,,
3/2/1997,E,10,E10,E100.395833333333333,9:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.56,26,13,3,4250,4250,9.4,91,,
3/2/1997,E,10,E10,E100.395833333333333,9:30:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,2.8,3990,3990,11,106,,
3/2/1997,E,10.1,E10.1,E10.10.427083333333333,10:15:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.66,26,13,3,4250,4250,9.4,91,,
3/2/1997,E,10.1,E10.1,E10.10.427083333333333,10:15:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,2.8,3990,3990,11,106,,
3/2/1997,E,11,E11,E110.461805555555556,11:05:00 AM,11:35:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.35,14,12.5,2.5,3540,3540,9.75,93,,
3/2/1997,E,11,E11,E110.461805555555556,11:05:00 AM,11:35:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,13,2.5,3580,3580,10.2,98,,
3/2/1997,E,13.1,E13.1,E13.10.486111111111111,11:40:00 AM,12:00:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.9,15.5,12.8,2,2890,2890,9.8,94,,
3/2/1997,E,13.1,E13.1,E13.10.486111111111111,11:40:00 AM,12:00:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,12.8,3.25,4560,4560,10.7,103,,
3/2/1997,E,13.2,E13.2,E13.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.9,15.5,12.8,2,2890,2890,9.8,94,,
3/2/1997,E,13.2,E13.2,E13.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,12.8,3.25,4560,4560,10.7,103,,
3/2/1997,E,13.3,E13.3,E13.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.7,17.5,13.7,2.5,3650,3650,9,88,,
3/2/1997,E,13.3,E13.3,E13.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,13.7,2.5,3650,3650,10.7,105,,
3/2/1997,E,13.4,E13.4,E13.4NA,NA,1:30:00 PM,"YSI33, Hach2010, Oakton pHtestr2",92,13,13,2.9,4120,4120,10,97,,
3/2/1997,E,13.4,E13.4,E13.4NA,NA,1:30:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,13,2.5,3580,3580,10.6,102,,
3/3/1997,SE,15,SE15,SE15NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.55,11,12.5,4.2,5760,5760,6.6,64,,
3/3/1997,SE,15,SE15,SE15NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,4,5570,5570,7.7,75,,
3/3/1997,SE,15.1,SE15.1,SE15.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.3,14.5,13,4,5570,5570,9.8,95,,
3/3/1997,SE,15.1,SE15.1,SE15.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,4,5570,5570,10,97,,
3/3/1997,SE,15.2,SE15.2,SE15.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.7,10.5,13,4.2,5830,5830,9.6,94,,
3/3/1997,SE,15.2,SE15.2,SE15.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,4.2,5830,5830,9.6,94,,
3/3/1997,SE,16,SE16,SE16NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.5,12,12.8,4.2,5800,5800,8.8,85,,
3/3/1997,SE,16,SE16,SE16NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,12.8,4.2,5800,5800,9,87,,
3/3/1997,SE,16.1,SE16.1,SE16.10.458333333333333,11:00:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.65,15.5,13,4.2,5830,5830,10.2,99,,
3/3/1997,SE,16.1,SE16.1,SE16.10.458333333333333,11:00:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,4.2,5830,5830,10.2,99,,
3/3/1997,SE,16.2,SE16.2,SE16.20.402777777777778,9:40:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.55,11,12,4.5,6070,6070,9.5,91,,
3/3/1997,SE,16.2,SE16.2,SE16.20.402777777777778,9:40:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,12,4,5440,5440,9.9,94,,
3/3/1997,SE,16.3,SE16.3,SE16.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.65,11,13,4.2,5830,5830,7.8,76,,
3/3/1997,SE,16.3,SE16.3,SE16.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,13,4.2,5830,5830,9.5,93,,
9/17/1997,W,1,W1,W10.666666666666667,4:00:00 PM,4:50:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.5,20,21.5,6.5,10630,10630,10.5563035,126,8.7,
9/17/1997,W,1,W1,W10.666666666666667,4:00:00 PM,4:50:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,21.5,6.5,10630,10630,11.51596745,137,8.7,
9/17/1997,W,1.1,W1.1,W1.10.625,3:00:00 PM,3:45:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.5,,21.5,6.5,10630,10630,9.788572333,116,8.7,
9/17/1997,W,1.1,W1.1,W1.10.625,3:00:00 PM,3:45:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,21.5,6.5,10630,10630,10.5563035,126,8.7,
9/17/1997,W,2,W2,W20.572916666666667,1:45:00 PM,2:15:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.65,25.5,20.5,7,11150,11150,9.186018177,107,8.6,
9/17/1997,W,2,W2,W20.572916666666667,1:45:00 PM,2:15:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,20.5,6.5,10410,10410,9.403724176,110,8.6,
9/17/1997,W,3,W3,W30.472222222222222,11:20:00 AM,11:45:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.45,22,19,6.5,10070,10070,5.756396118,65,8.6,
9/17/1997,W,3,W3,W30.472222222222222,11:20:00 AM,11:45:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,19.5,6.5,10180,10180,6.524301558,75,8.6,
9/17/1997,W,3.1,W3.1,W3.10.489583333333333,11:45:00 AM,11:12:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.45,23,19.5,6.5,10180,10180,5.564845446,64,8.5,
9/17/1997,W,3.1,W3.1,W3.10.489583333333333,11:45:00 AM,11:12:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,19.5,6.5,10180,10180,6.71619278,77,8.6,
9/17/1997,W,3.2,W3.2,W3.20.493055555555556,11:50:00 AM,12:30:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.6,23,19.5,6.5,10180,10180,6.044573502,69,8.6,
9/17/1997,W,3.2,W3.2,W3.20.493055555555556,11:50:00 AM,12:30:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,19.5,6.5,10180,10180,6.908084003,79,8.6,
9/17/1997,W,4,W4,W40.430555555555556,10:20:00 AM,10:43:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.3,22,19.5,6.5,10180,10180,5.277008613,60,8.5,
9/17/1997,W,4,W4,W40.430555555555556,10:20:00 AM,10:43:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,19.5,6.5,10180,10180,5.372954224,62,8.5,
9/17/1997,W,5.1,W5.1,W5.10.409722222222222,9:50:00 AM,10:18:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.35,21,19,6.5,10070,10070,4.413237024,50,8.4,
9/17/1997,W,5.1,W5.1,W5.10.409722222222222,9:50:00 AM,10:18:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,19,6.5,10070,10070,5.180756506,58,8.5,
9/17/1997,NW,6,NW6,NW6NA,NA,10:19:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.5,21,19.5,6,9450,9450,0.9621500575,11,8.2,
9/17/1997,NW,6,NW6,NW6NA,NA,10:19:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,20,6.5,10300,10300,8.155842307,93,8.6,
9/18/1997,NW,6.2,NW6.2,NW6.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",,27.5,20.5,6.5,10410,10410,8.636073223,,8.7,
9/18/1997,NW,6.2,NW6.2,NW6.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",,,,6.5,,,10.67986254,,8.8,
9/18/1997,NW,8,NW8,NW8NA,NA,11:23:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.4,23,21,6,9770,9770,3.849192416,45,8.9,
9/18/1997,NW,8,NW8,NW8NA,NA,11:23:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,22,6.5,10750,10750,11.13265395,132,8.6,
9/18/1997,NW,8.1,NW8.1,NW8.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.44,24.5,22,6,9980,9980,7.699108168,92,8.3,
9/18/1997,NW,8.1,NW8.1,NW8.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,23,6.5,10970,10970,11.70958475,142,8.9,
9/18/1997,NW,8.2,NW8.2,NW8.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",1.6,,22.5,6,10080,10080,9.624314659,117,8.6,
9/18/1997,NW,8.2,NW8.2,NW8.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,24,6.5,11200,11200,11.99858358,148,8.9,
9/19/1997,E,10,E10,E10NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.4,25,20,5,8070,8070,0.9675817846,11,8.2,
9/19/1997,E,10,E10,E10NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,20,6,9560,9560,3.079043737,35,8.3,
9/19/1997,E,10.1,E10.1,E10.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.2,25,20,5.5,8820,8820,1.543826362,18,,
9/19/1997,E,10.1,E10.1,E10.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,21,5.5,9010,9010,3.087940842,36,8.4,
9/19/1997,E,11,E11,E110.444444444444444,10:40:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0.15,,22,6,9980,9980,3.079643267,37,,
9/19/1997,E,11,E11,E110.444444444444444,10:40:00 AM,,"YSI33, Hach2010, Oakton pHtestr2",0,,22,6,9980,9980,4.426987197,53,,
9/19/1997,E,12,E12,E120.5625,1:30:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0.61,23,21.5,6.5,10630,10630,7.677311634,91,8.4,
9/19/1997,E,12,E12,E120.5625,1:30:00 PM,,"YSI33, Hach2010, Oakton pHtestr2",0,,23,6.5,10970,10970,10.0779213,122,8.9,
9/19/1997,NE,12.1,NE12.1,NE12.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.58,24.5,22.5,6,10080,10080,8.661883193,105,8.8,
9/19/1997,NE,12.1,NE12.1,NE12.1NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,22,6.5,10750,10750,10.36488471,123,8.9,
9/19/1997,NE,12.2,NE12.2,NE12.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.52,23,22,5.5,9200,9200,8.685589451,103,8.6,
9/19/1997,NE,12.2,NE12.2,NE12.2NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,23,6.5,10970,10970,10.36586191,126,8.9,
9/19/1997,E,13.1,E13.1,E13.1NA,NA,11:15:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0.35,18.5,19,7,10790,10790,5.166188832,58,8.6,
9/19/1997,E,13.1,E13.1,E13.1NA,NA,11:15:00 AM,"YSI33, Hach2010, Oakton pHtestr2",0,,19,7,10790,10790,5.35752916,60,8.7,
9/19/1997,E,13.3,E13.3,E13.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0.27,19.5,18,6.25,9500,9500,5.763793467,63,8.4,
9/19/1997,E,13.3,E13.3,E13.3NA,NA,,"YSI33, Hach2010, Oakton pHtestr2",0,,19,7,10790,10790,5.740209814,64,8.6,
9/19/1997,E,13.5,E13.5,E13.50.5,12:00:00 PM,12:15:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0.39,22,21,6,9770,9770,5.003950141,58,8.4,
9/19/1997,E,13.5,E13.5,E13.50.5,12:00:00 PM,12:15:00 PM,"YSI33, Hach2010, Oakton pHtestr2",0,,22,6.5,10750,10750,6.813951987,81,8.6,
